activity_daily_movement,activity_high,activity_inactive,activity_score,activity_score_meet_daily_targets,activity_score_move_every_hour,activity_steps,activity_total
6098,0,694,92,100,95,8200,398
7435,0,517,96,100,100,9955,372
6249,0,513,92,100,100,8428,420
5720,0,674,92,100,100,6972,313
4357,0,673,88,100,95,6370,245
6397,0,503,87,100,100,8723,329
4740,0,581,86,95,100,6358,281
10533,0,638,90,100,100,13045,421
5835,0,682,87,100,100,7808,312
3435,1,281,98,95,100,6482,421
3532,0,361,93,78,100,7039,479
6635,7,309,92,78,100,11380,646
4756,5,501,91,95,100,6165,290
4236,3,797,85,95,100,6426,305
1886,2,691,86,95,100,3234,187
3200,6,566,88,95,95,5757,320
6076,4,822,85,100,95,8082,373
2525,1,503,90,100,100,4602,304
4524,5,595,89,100,95,7409,378
3707,6,628,85,100,95,6414,355
2680,0,612,86,100,100,4191,240
3670,2,541,87,100,100,5531,308
2920,0,715,82,100,95,5136,301
3217,4,637,77,95,78,4764,270
3673,3,689,79,95,100,5645,348
2742,0,679,68,78,78,4289,243
2221,3,614,67,60,95,2966,184
2717,6,847,59,43,100,3996,227
2431,1,646,61,43,95,3436,197
3665,7,612,72,60,100,5287,269
1972,0,870,60,43,78,3233,168
2786,3,598,67,43,100,4889,300
5296,10,538,77,60,100,7612,361
3901,0,761,78,78,100,6554,326
2992,0,611,81,78,100,4878,226
4012,4,530,84,95,100,6317,390
4282,7,566,88,100,100,5431,263
4426,5,782,87,100,95,6076,323
3355,5,648,89,100,100,4762,248
5853,9,623,92,100,100,8293,346
4020,3,751,89,100,95,5843,310
5553,5,719,90,100,95,8103,365
1740,0,752,87,95,95,3433,195
1961,3,564,88,95,100,3369,224
8527,6,532,92,95,100,12105,539
2426,1,749,82,78,95,5417,379
2902,0,556,82,78,100,6399,493
7181,5,395,89,78,100,11106,566
5035,7,563,86,78,100,7375,420
3007,1,665,85,95,100,5394,332
6544,15,799,88,95,100,9338,382
3147,1,681,91,100,100,5370,261
4136,3,819,87,100,95,7170,273
2610,0,687,89,100,100,4440,242
1446,0,943,81,100,95,2792,172
2948,2,778,81,100,78,4703,270
4469,7,532,91,100,100,6234,231
4167,7,599,91,100,100,6472,269
4649,1,648,89,100,95,7351,388
2841,3,541,92,100,100,4420,199
2083,0,776,86,100,100,3442,228
1967,0,705,85,100,95,3088,165
3611,7,607,88,100,100,5071,235
2298,1,804,78,100,78,4029,241
2183,0,731,76,95,95,4068,236
3392,10,593,80,95,100,4463,266
4449,10,714,83,95,100,5789,270
2734,0,744,76,78,95,4579,278
1484,0,694,71,60,78,2689,141
4654,9,819,75,60,100,6476,255
3081,1,630,82,78,95,4970,239
5292,7,739,83,78,100,8079,317
1621,3,708,81,78,100,2743,181
3878,5,814,80,78,95,5346,264
2980,1,662,82,78,95,5009,233
2012,1,661,81,78,100,3293,175
1085,2,884,69,60,95,2106,123
4606,5,596,75,60,100,6716,315
1678,1,735,72,60,95,2872,175
3927,7,722,71,60,78,5955,266
2640,0,752,73,60,95,4389,238
2035,0,778,70,60,78,3654,228
2353,1,790,70,60,95,3748,226
5187,3,584,94,95,100,7601,393
3160,4,535,90,78,95,5078,252
1649,0,542,84,60,100,2562,132
3989,1,547,79,60,78,5827,259
8604,21,448,85,60,95,10768,388
5417,5,418,86,60,100,7545,281
2944,0,604,82,60,100,4790,275
3693,0,597,80,60,100,5477,267
8350,26,409,92,78,100,11836,272
7099,16,562,94,95,95,9895,285
4374,2,461,91,78,100,6423,248
6357,6,506,86,60,95,8706,284
4532,10,592,80,43,95,6608,252
3719,3,470,83,43,100,5589,238
4870,1,525,79,43,100,7286,380
5921,5,521,80,43,100,8330,267
3815,4,676,65,1,95,5732,211
4732,2,459,70,1,100,6754,256
5188,0,574,60,1,95,7050,271
3698,1,502,62,1,100,5753,219
4472,0,599,59,1,100,6006,257
2661,1,683,56,1,95,4063,200
2758,3,512,54,1,100,3658,186
4157,0,625,52,1,95,5942,239
2199,0,553,53,1,100,3544,191
5725,1,581,56,25,60,7172,269
4060,0,540,59,1,100,5809,273
3408,1,611,58,1,95,5030,164
2446,0,524,59,1,100,3675,193
3718,2,541,58,1,100,4882,224
5893,0,631,68,25,95,8649,234
5563,0,523,76,43,100,7472,312
3505,0,571,63,25,78,4808,210
3267,0,464,67,25,100,5428,339
2507,0,611,63,25,95,3726,177
3373,0,699,58,25,78,4989,224
6210,0,528,69,43,100,8566,312
6805,0,607,72,43,78,9360,312
7897,0,522,60,25,100,10094,335
3829,2,571,66,25,100,5414,281
11801,2,459,80,43,95,15454,354
7694,6,543,86,60,100,8565,240
6042,1,474,91,78,100,7922,363
6686,0,575,85,78,95,8544,330
2558,0,595,87,95,100,3747,202
3496,1,564,89,78,100,4796,246
5332,1,557,92,95,95,7105,212
3236,0,569,83,78,100,4946,267
2430,0,540,73,60,100,3796,232
9819,0,505,81,60,100,13187,367
4856,0,606,77,60,95,6911,287
3234,1,602,76,60,100,4597,194
3856,0,522,77,60,100,4926,253
4657,0,448,77,60,100,6090,286
7778,0,575,76,60,100,9997,387
4896,5,545,84,78,100,6437,296
6422,0,397,83,78,100,8442,332
6827,0,588,78,78,100,8788,297
4493,0,587,78,78,100,6253,292
4058,1,593,84,78,100,5270,174
3568,0,495,85,78,100,4852,167
3886,1,567,75,60,100,5271,272
4069,0,567,69,43,100,5194,248
7103,0,497,72,43,100,9110,407
4392,0,449,65,25,100,5598,204
4573,0,582,62,25,100,6158,256
5760,0,377,69,43,100,7912,436
4352,0,666,63,43,95,5780,265
5773,0,473,72,60,100,7761,338
3156,0,548,65,43,100,4372,212
3879,0,597,60,25,100,5382,237
4400,0,502,61,25,95,5917,243
6621,0,512,62,25,100,8607,370
4276,0,628,52,1,78,5388,219
1824,0,522,56,1,100,3021,173
3785,1,670,51,1,95,4932,230
8486,0,567,69,25,95,11968,265
5019,0,575,69,25,100,6192,294
4139,0,555,66,25,78,5375,219
2161,0,656,65,25,95,3280,174
5918,0,539,73,43,95,7470,255
1518,0,576,73,43,95,2273,126
6034,0,638,77,60,95,8088,289
5326,0,485,75,60,95,6748,332
6157,0,664,72,60,95,7703,355
4907,0,482,75,60,100,6682,300
7049,0,559,66,60,100,8831,480
3179,0,552,63,60,100,4528,244
6636,0,521,68,60,95,8285,304
3024,0,654,63,43,78,3921,209
6031,0,585,74,60,100,8297,346
3372,0,491,74,60,95,5614,327
3692,0,591,76,78,100,5678,349
5200,0,457,82,95,100,6792,349
2404,0,573,80,95,100,3515,209
5435,0,545,76,95,100,7444,314
4456,0,588,73,78,100,6029,225
2495,0,599,68,60,100,3694,203
4219,1,505,83,78,100,5298,243
3833,0,439,86,78,100,5502,192
4472,1,593,77,60,100,5874,249
4560,2,524,77,60,100,5419,203
3927,0,562,63,43,100,4933,189
4297,0,466,61,25,100,6070,205
4207,0,541,61,25,100,5399,186
5602,1,519,63,25,100,7278,283
3575,0,701,51,1,78,4900,196
5715,0,296,67,1,100,7420,169
5956,0,503,68,1,95,7866,217
8465,1,508,71,25,100,10620,247
4851,0,595,68,25,95,6355,205
6836,0,572,80,43,95,9304,199
4616,1,616,79,43,100,6180,283
6300,0,532,81,43,95,8638,209
7497,0,502,82,43,100,9734,197
5368,0,550,80,43,95,7574,177
7120,0,483,79,43,100,10185,241
5910,0,505,76,43,100,8193,166
8889,1,589,72,43,100,11866,261
7309,0,400,70,78,100,9118,225
6753,0,499,95,95,100,9727,220
7463,0,286,98,100,100,10175,212
5988,0,617,90,95,100,8373,197
14452,1,532,88,95,95,18306,366
984,0,320,85,78,100,1561,93
1226,0,627,87,78,95,1876,102
1412,0,706,82,60,100,2172,106
2055,0,640,76,43,95,2917,159
2027,0,472,67,25,100,3115,183
9040,0,412,69,25,100,11960,286
8376,0,466,80,43,100,11821,314
7614,0,558,80,43,100,10404,294
10021,1,431,89,78,100,12397,294
6297,0,451,86,78,95,8578,201
6516,0,333,85,78,100,9058,198
6013,0,594,89,78,95,8766,215
1653,0,634,84,60,100,2872,160
6488,0,418,83,43,100,9303,218
6731,1,430,79,25,100,9070,243
5649,0,321,79,25,100,8006,192
7615,1,453,75,25,95,9693,190
6504,0,572,72,43,78,9317,216
7211,0,456,74,43,100,9880,225
6145,0,525,60,43,95,8433,203
5665,0,434,61,43,100,7989,160
7421,0,547,57,43,100,10575,261
6707,0,479,53,25,95,9217,229
5846,0,486,53,25,95,8437,220
5956,0,482,53,25,100,8227,183
5966,0,482,47,1,95,8097,152
6340,0,672,44,1,100,8767,325
6187,0,324,49,1,100,8404,181
10440,0,462,48,1,100,14547,398
6724,0,476,54,25,100,9396,226
2114,0,570,61,25,100,3468,188
6320,0,474,82,43,100,8781,220
7128,0,574,81,43,100,9701,252
6622,0,502,89,78,95,9293,247
5989,0,503,87,78,95,8203,220
6936,0,553,84,78,100,9798,238
6490,0,592,80,78,100,9139,194
7034,0,470,74,95,95,9635,227
6871,0,453,69,78,100,9491,203
9620,0,501,66,78,100,13299,245
6389,0,523,62,60,100,8770,191
1039,0,479,72,60,95,1797,111
1406,0,567,81,43,100,2268,124
408,0,443,80,43,100,782,44
1974,0,669,67,25,95,3212,195
799,0,373,67,25,100,1439,84
2267,0,624,51,1,95,3552,201
9400,2,377,70,1,100,11898,249
17829,8,435,94,100,95,19039,564
16023,2,360,93,100,100,18664,531
17837,10,467,89,100,100,19410,557
26265,13,283,78,100,95,26999,760
17441,3,444,74,100,95,19607,549
21071,10,418,74,100,100,22658,595
22760,10,377,74,100,95,24833,721
16354,7,393,74,100,100,17656,496
20861,7,384,74,100,100,22107,583
20736,5,525,72,100,100,23282,587
16913,5,457,73,100,100,19566,554
30945,17,228,75,100,95,31340,783
25400,5,283,75,100,100,27025,738
17995,1,499,72,100,95,20637,545
21506,7,251,75,100,100,23921,660
17842,6,427,74,100,100,20108,617
20045,6,353,75,100,100,21569,662
22590,5,397,99,100,100,24623,636
23036,3,359,98,100,95,24948,693
15142,2,354,96,100,100,18556,493
22892,3,324,93,100,100,25720,680
21903,5,345,90,100,100,24038,616
20296,5,411,75,100,78,22230,653
22152,4,353,76,100,100,24330,637
22463,3,266,75,100,100,26008,689
22378,5,359,75,100,100,25521,675
20658,5,518,72,100,100,22179,648
16968,4,463,82,100,100,18242,662
22512,7,282,75,100,100,24688,666
23179,10,324,74,100,95,26147,691
26637,2,404,74,100,95,30033,805
24120,3,307,75,100,100,25824,686
18461,5,326,84,100,95,19383,675
27363,3,347,74,100,95,29562,737
25069,5,356,75,100,100,27237,699
19321,3,218,75,100,100,21815,696
21066,4,355,74,100,100,23455,629
19532,13,399,73,100,95,21224,574
25407,13,336,75,100,100,25667,691
22759,4,402,74,100,100,25412,663
23270,8,287,75,100,100,24637,676
22699,5,317,75,100,100,25089,691
24617,10,424,74,100,100,26475,627
24942,6,353,75,100,100,27324,726
30157,10,204,75,100,100,28765,652
24980,8,409,74,100,95,27395,733
24326,6,366,74,100,100,27033,670
22350,9,387,72,100,78,24498,644
20035,7,491,72,100,95,22019,582
14342,1,418,74,100,100,17293,488
13885,5,553,71,100,100,15699,481
16791,5,526,69,100,78,19999,477
11893,0,450,83,100,100,15012,486
17113,3,661,69,100,95,19963,556
13977,10,471,73,100,100,15937,507
13987,4,570,71,100,100,16262,494
12044,3,725,67,100,95,15254,472
22848,12,351,75,100,100,24234,586
16418,15,478,72,100,95,18716,557
24098,16,385,74,100,95,25124,736
24664,12,326,75,100,100,27832,672
19823,10,416,74,100,100,22671,533
28143,30,408,74,100,100,27851,641
23089,25,454,73,100,100,23980,605
26574,15,365,74,100,95,28666,600
4937,3,58,84,100,100,4943,176
13931,0,450,97,95,100,14940,475
10122,2,326,98,95,100,11990,458
10010,5,435,96,95,100,11510,430
10201,0,472,94,100,100,11395,337
19462,0,181,100,100,100,21615,614
7065,0,604,93,100,78,8399,262
12510,0,347,99,100,100,15940,576
13549,0,376,99,100,100,15426,538
11957,2,399,99,100,100,14064,340
1419,0,484,97,100,100,2127,109
7603,1,528,96,100,100,9125,316
5421,0,512,95,95,95,6975,289
12131,2,263,98,95,100,14367,513
11522,2,417,97,95,95,14044,407
5650,0,442,96,95,100,8020,366
5695,1,458,94,95,78,7477,357
16277,0,305,98,95,100,17671,654
6159,0,348,94,78,100,8070,310
9544,1,319,98,95,100,11688,432
10665,0,416,97,95,100,12384,474
12447,3,406,97,95,100,13775,392
10255,1,446,96,95,100,12074,461
7437,0,515,95,95,100,8522,321
6615,2,577,92,95,78,7324,244
5726,0,637,92,95,95,7355,277
6768,0,566,89,78,95,8270,284
3312,1,454,88,60,100,3808,149
9260,0,371,88,60,100,11934,503
6810,0,461,92,78,100,8182,295
4463,0,500,87,60,100,5645,155
4797,0,578,84,60,100,5878,282
8723,0,531,85,60,100,11697,430
6623,0,418,92,78,100,8139,317
7955,0,417,97,95,100,9287,323
9113,0,499,95,95,100,11262,479
7655,0,269,98,95,100,8852,374
6737,0,413,97,100,100,8366,253
10129,0,306,99,100,100,12100,341
8324,6,555,95,100,95,10783,365
8784,0,386,98,100,100,10665,310
6986,0,484,94,100,100,8648,346
9409,0,493,97,100,100,11376,443
9528,0,445,98,100,100,12101,521
8241,3,435,92,100,100,10499,404
8770,0,455,98,100,100,11081,394
5240,0,530,84,100,100,7003,327
4794,0,556,94,95,100,6359,277
4382,0,569,89,78,100,5388,191
6732,0,507,90,78,100,8298,306
1015,0,422,85,60,100,1604,96
5764,0,474,88,78,95,7095,244
5716,0,615,82,60,100,6987,254
6982,1,501,82,60,100,8737,326
6448,1,437,84,60,100,8361,316
6144,1,577,89,78,100,7433,304
15935,2,437,92,78,100,15722,495
12816,3,388,98,95,100,10648,337
7098,2,595,94,100,100,8524,298
4780,0,390,99,100,100,6082,229
5310,0,578,94,95,95,7635,296
5814,0,514,96,100,95,7477,231
9544,0,435,98,100,100,11205,385
6205,0,582,95,100,100,7663,277
1541,0,606,93,95,100,2455,136
3938,0,559,86,78,100,5578,270
3357,0,390,82,60,95,4214,134
1841,0,697,48,1,95,2397,123
16302,0,305,64,25,100,17381,446
11755,0,374,78,43,100,13430,434
1930,0,447,79,43,95,2523,123
6784,2,571,83,60,100,7718,236
4210,0,438,86,60,95,5242,170
5510,0,572,85,60,100,6846,208
3190,0,484,86,60,100,4272,116
5049,0,578,78,43,100,6030,161
3569,0,580,74,25,100,3778,120
4301,0,471,74,25,100,5383,170
5169,0,563,62,1,95,6503,198
7014,0,476,69,25,78,8451,290
7404,0,366,83,60,100,9999,438
2423,0,428,81,60,100,3069,162
4543,0,542,83,78,100,6116,234
6534,0,505,87,95,100,8751,343
5508,0,397,89,100,100,7634,405
6067,0,495,82,100,100,7385,236
3448,0,470,81,95,95,4440,123
3723,0,486,78,78,100,4944,146
4327,0,473,83,95,100,5623,172
6930,2,449,80,78,100,7942,227
3061,0,608,87,95,100,4049,155
23632,4,283,98,95,100,25968,701
5374,0,395,96,95,95,6683,193
29369,6,276,99,95,100,33764,794
12562,1,415,98,100,100,15691,430
22893,10,262,99,100,100,26869,745
7278,16,303,95,100,95,8826,227
25459,10,316,93,100,100,28982,704
6575,7,496,88,100,95,7929,207
25280,1,262,100,100,100,28830,693
27143,13,247,100,100,100,31511,779
8944,2,366,99,100,95,10617,257
24201,26,351,99,100,100,26425,666
4662,2,485,94,100,95,5714,180
29818,9,260,100,100,95,34134,752
4521,2,584,94,95,100,5521,151
28427,23,279,99,95,100,31315,781
5144,1,552,93,95,78,6334,187
24464,17,311,99,95,100,28344,716
6581,0,425,96,95,95,8559,202
23095,8,361,98,95,100,26669,660
7596,0,481,96,95,100,8838,207
29366,20,242,100,100,100,33083,835
7926,7,508,97,100,100,9701,273
26540,31,269,100,100,100,29157,747
5736,6,659,94,100,95,6657,161
25816,14,355,100,100,100,29041,678
7361,2,501,97,100,100,9188,283
29542,31,250,100,100,100,33283,819
11253,5,346,100,100,100,13949,489
28552,16,252,100,100,100,32598,788
4649,0,509,97,100,100,5550,158
9861,2,458,97,100,95,12065,312
21412,3,241,99,100,100,23951,639
11171,1,460,95,100,100,14321,501
4973,1,550,96,100,100,5808,169
21921,0,335,99,100,100,26154,693
4018,0,300,98,95,100,4437,150
17851,3,338,98,95,100,21178,633
3425,1,407,93,78,95,4198,133
23330,9,299,94,78,100,26962,703
8032,1,352,94,78,100,9668,285
22251,3,231,99,95,100,25901,728
6033,1,392,98,95,100,7320,205
25685,11,376,99,100,100,28737,641
11877,4,367,99,100,95,14070,339
22990,2,278,99,100,100,26906,738
6888,0,385,96,100,100,8791,298
26812,15,247,100,100,100,30534,749
7033,1,351,100,100,100,8671,281
19544,0,299,100,100,100,24104,714
4192,2,331,98,95,100,4801,159
19536,0,331,98,95,95,22742,621
4883,1,253,93,78,100,5907,215
20661,3,268,99,95,100,24396,728
3978,0,364,93,78,100,5225,204
23046,7,297,94,78,100,25563,684
3796,1,220,89,60,100,4745,160
3162,0,493,87,60,100,4353,160
18440,4,337,94,78,100,21955,656
7967,0,350,94,78,100,9471,311
19931,2,302,99,95,100,23268,711
3911,0,162,94,78,100,4991,161
6380,0,376,93,78,100,7170,275
11227,0,459,92,78,100,13600,316
11162,0,560,95,95,100,14151,403
14881,2,428,96,95,95,17908,443
9376,0,492,92,95,95,11565,392
15473,6,482,98,100,100,18132,422
9478,1,635,95,100,100,11685,359
8342,0,459,97,100,95,10696,217
12558,3,399,97,100,100,14622,379
16653,1,493,93,100,100,19998,457
15180,3,448,92,100,100,18678,518
16844,1,328,90,100,95,20741,394
16396,0,468,77,100,100,19777,513
13792,1,507,74,100,100,16402,461
14551,0,394,74,100,95,18808,413
16459,2,427,74,100,100,19171,437
11381,0,438,83,100,95,13553,331
14814,5,484,97,100,100,16896,475
11170,0,502,82,100,95,13534,391
10799,0,428,73,100,95,14257,324
16637,4,370,75,100,100,19938,493
8404,2,473,98,100,100,9606,337
15354,0,500,97,100,100,19725,430
11705,0,371,99,100,100,13967,355
16954,5,466,95,100,100,20098,401
17867,0,458,91,100,100,22986,394
11044,0,588,86,100,95,13979,380
14175,0,411,78,100,100,17300,417
13901,2,412,76,100,100,16982,376
18632,0,444,74,100,100,23262,557
10045,1,496,82,100,95,12400,386
8274,2,478,98,100,100,9815,324
6303,2,753,92,100,95,7954,284
16335,2,262,100,100,100,19033,357
15053,2,472,98,100,100,18541,435
14805,0,378,99,100,100,18001,381
17579,0,493,94,100,95,22863,491
13721,2,458,93,100,100,17348,374
14776,7,420,89,100,100,17442,403
13999,2,497,76,100,100,17007,362
19495,1,441,76,100,100,23147,498
7227,1,537,81,100,95,8481,276
8558,1,533,96,100,100,10441,330
16442,1,426,98,100,95,21017,347
21284,5,354,98,100,100,26589,459
14722,0,558,92,100,95,19157,368
18584,0,402,93,100,100,23742,518
13580,3,395,90,100,95,16476,432
14719,0,489,76,100,100,18150,392
9941,1,534,83,100,100,11488,372
9378,1,538,97,100,95,12348,269
9367,0,487,97,100,95,12578,271
14444,0,458,96,100,95,18609,341
15494,0,422,95,100,100,18706,442
5533,0,133,93,100,100,7456,148
1725,0,424,92,78,100,2025,93
2712,0,497,86,60,100,3297,125
660,0,445,76,43,100,860,42
1641,0,323,74,43,100,2249,111
2770,0,403,64,25,100,3445,124
2174,0,458,52,1,100,2676,112
5121,5,407,53,1,95,5468,200
4481,0,305,56,1,100,5809,184
1615,0,466,54,1,100,2141,104
7065,5,262,64,1,100,8583,190
2685,0,424,63,1,100,3329,143
3255,1,690,57,1,95,4435,159
4707,0,535,59,1,95,6400,213
852,1,84,63,1,100,1012,38
6018,2,454,60,1,100,6512,209
1703,0,570,53,1,100,2433,135
885,0,261,55,1,100,1338,76
1952,0,396,54,1,100,2403,123
2507,2,552,52,1,100,3238,166
482,0,128,53,1,100,830,47
2929,2,500,52,1,100,3563,131
3833,1,604,50,1,95,4528,164
8024,1,405,64,1,100,9835,234
3218,1,458,69,25,100,4008,161
2024,0,376,69,25,100,2543,111
409,0,75,68,25,100,772,45
2259,0,463,64,25,100,3033,116
2273,0,415,64,25,100,2715,117
1191,0,445,63,25,100,1654,85
891,0,265,52,1,100,1403,78
1713,0,484,50,1,100,2018,92
2153,0,415,50,1,100,2636,138
1769,1,231,53,1,100,1823,62
873,0,440,51,1,100,1190,58
1422,0,358,52,1,100,1847,85
3076,0,480,50,1,100,3896,174
1052,0,534,49,1,100,1394,72
1683,0,482,49,1,100,2458,131
1216,0,249,51,1,100,1450,58
1338,0,441,49,1,100,1964,93
2448,2,330,52,1,100,2795,109
1904,0,247,51,1,100,2759,134
991,0,171,51,1,100,1454,76
1319,0,233,50,1,100,1831,97
922,0,183,51,1,100,1058,42
1915,0,454,58,1,100,2307,104
1266,0,545,56,1,100,1824,93
963,0,551,55,1,100,1332,80
1124,0,399,57,1,100,1542,85
768,0,223,56,1,100,1390,72
1526,0,392,55,1,100,1941,95
2932,1,346,52,1,100,3637,151
1970,1,464,51,1,100,2393,108
1529,0,506,50,1,100,2114,101
1959,0,498,50,1,100,2477,108
2049,0,477,51,1,100,2683,132
909,0,506,49,1,100,1304,67
391,0,184,51,1,100,599,35
2528,0,423,50,1,95,3088,119
4496,1,531,50,1,100,5048,232
1443,0,548,49,1,100,2128,119
1048,0,479,48,1,100,1680,87
2986,0,451,48,1,78,3924,127
6259,0,713,56,25,95,8029,243
862,0,165,62,25,100,1167,67
1359,0,515,59,25,100,1886,95
1769,0,382,61,25,100,2215,104
2074,0,345,60,25,100,2636,144
395,0,233,59,25,100,639,32
194,0,104,58,25,100,368,19
1090,0,581,46,1,95,1737,96
3726,2,457,52,1,100,4740,164
1974,0,507,51,1,100,2891,160
12,0,28,51,1,100,69,5
13919,6,719,89,100,95,15801,299
19603,21,685,87,100,100,21803,421
16671,18,572,87,100,100,18588,358
11983,3,633,93,100,95,14341,275
7195,12,628,94,100,100,7996,337
6779,6,803,91,100,95,7950,357
6850,1,699,93,100,95,7242,315
21113,13,473,97,100,100,23157,490
10611,19,726,92,100,95,11476,294
14489,12,613,95,100,100,15887,464
15632,20,517,94,100,100,17435,364
23329,28,391,93,100,100,24682,526
18135,23,471,88,100,100,19829,421
15823,10,459,77,100,100,17292,525
4872,1,594,82,100,100,6193,287
15769,10,647,94,100,100,18985,344
13127,11,477,96,100,95,14223,369
4968,6,697,93,100,100,6085,196
16797,5,411,99,100,100,18988,388
5779,1,547,96,95,100,6284,266
17669,11,642,93,95,95,19696,370
12054,3,299,99,95,100,11486,366
17361,12,670,93,95,100,19969,478
10120,2,586,88,100,95,11221,315
5554,0,758,79,95,60,6451,274
12869,2,455,97,100,95,14764,310
17665,15,298,98,100,100,18940,609
14205,4,379,95,100,100,17546,324
13474,21,649,88,100,100,14896,393
18284,14,501,89,100,100,20037,423
14909,14,331,77,100,100,14943,434
18218,4,607,70,100,95,21426,414
19740,10,512,70,100,95,21246,479
13789,6,456,96,100,95,14661,486
14368,5,595,94,100,95,16784,443
8101,10,770,92,100,100,8944,332
15255,1,627,90,100,95,16415,438
20488,20,340,93,100,100,21364,654
11690,0,556,86,100,100,14192,275
6158,1,538,85,100,100,6746,290
14515,2,397,99,100,100,15652,503
14030,2,648,89,78,100,15946,296
10326,7,600,90,78,100,10766,246
13461,1,617,89,78,100,16417,322
15600,11,604,88,95,100,17531,330
